Date,Open,High,Low,Close,Volume,Adj Close
2016-10-26,43.419998,44.529999,43.32,43.75,1952700,43.75
2016-10-25,44.00,44.060001,43.029999,43.509998,3078500,43.509998
2016-10-24,45.209999,45.490002,44.110001,44.439999,2734000,44.439999
2016-10-21,43.799999,45.290001,43.700001,45.049999,3749600,45.049999
2016-10-20,43.73,44.619999,43.709999,44.02,2990900,44.02
2016-10-19,42.689999,43.849998,42.380001,43.830002,2731400,43.830002
2016-10-18,43.580002,43.740002,42.77,43.040001,2821400,43.040001
2016-10-17,43.720001,44.349998,42.950001,43.220001,2848200,43.220001
2016-10-14,43.73,44.09,43.110001,43.68,5856700,43.68
2016-10-13,45.619999,45.619999,44.439999,45.119999,2335600,45.119999
2016-10-12,45.900002,46.439999,45.84,45.970001,2850500,45.970001
2016-10-11,46.150002,46.369999,45.759998,45.900002,2373000,45.900002
2016-10-10,46.240002,46.459999,45.709999,46.150002,3391000,46.150002
2016-10-07,45.200001,46.360001,45.099998,46.130001,5736400,46.130001
2016-10-06,44.259998,45.189999,44.040001,44.970001,2909400,44.970001
2016-10-05,43.57,44.77,43.549999,44.330002,2792100,44.330002
2016-10-04,42.959999,43.540001,42.790001,43.259998,2472100,43.259998
2016-10-03,43.529999,43.610001,42.48,42.869999,2179400,42.869999
2016-09-30,43.169998,43.98,43.049999,43.75,3095800,43.75
2016-09-29,42.419998,43.470001,42.200001,42.799999,2942900,42.799999
2016-09-28,42.700001,43.060001,41.970001,42.509998,2780200,42.509998
2016-09-27,42.68,43.00,42.349998,42.700001,1887400,42.700001
