Date,Open,High,Low,Close,Volume,Adj Close
2016-10-26,67.190002,68.019997,67.00,67.370003,9053300,67.370003
2016-10-25,69.410004,69.589996,68.309998,68.470001,8714200,68.470001
2016-10-24,71.059998,71.550003,70.800003,70.980003,4524700,70.980003
2016-10-21,69.459999,70.919998,69.389999,70.650002,5725000,70.650002
2016-10-20,69.529999,70.120003,69.370003,69.889999,6163800,69.889999
2016-10-19,70.220001,70.239998,68.889999,69.589996,6770200,69.589996
2016-10-18,70.529999,70.660004,69.57,70.239998,5955100,70.239998
2016-10-17,70.650002,71.080002,69.940002,69.980003,4986800,69.980003
2016-10-14,71.57,71.93,71.239998,71.349998,5659900,70.999998
2016-10-13,71.07,71.360001,70.330002,71.099998,4403500,70.751224
2016-10-12,70.269997,71.779999,70.25,71.32,5764100,70.970146
2016-10-11,70.900002,70.980003,69.970001,70.089996,4919400,69.746177
2016-10-10,71.75,71.849998,70.900002,70.970001,4335100,70.621865
2016-10-07,72.00,72.870003,71.089996,71.300003,5418500,70.950248
2016-10-06,70.489998,72.269997,70.290001,72.089996,6920000,71.736366
2016-10-05,72.660004,73.220001,72.209999,72.25,4503700,71.895585
2016-10-04,72.239998,73.050003,72.18,72.699997,6389100,72.343374
2016-10-03,72.059998,72.440002,71.949997,72.190002,5366800,71.835881
2016-09-30,72.059998,72.480003,71.379997,72.209999,6714200,71.85578
2016-09-29,72.470001,73.580002,72.010002,72.010002,6404500,71.656764
2016-09-28,71.879997,72.419998,71.260002,71.760002,8176200,71.40799
2016-09-27,71.010002,71.699997,70.730003,71.50,4821900,71.149264
