Date,Open,High,Low,Close,Volume,Adj Close
2016-10-26,51.330002,52.509998,49.610001,50.810001,2214000,50.810001
2016-10-25,51.650002,52.200001,51.099998,51.709999,1518900,51.709999
2016-10-24,51.950001,52.240002,51.560001,51.84,793100,51.84
2016-10-21,50.459999,51.490002,50.220001,51.310001,559500,51.310001
2016-10-20,50.740002,51.50,50.59,50.77,758600,50.77
2016-10-19,52.240002,52.450001,51.529999,51.610001,767000,51.610001
2016-10-18,52.080002,52.709999,50.970001,52.209999,1303500,52.209999
2016-10-17,50.970001,51.689999,50.970001,51.380001,601000,51.380001
2016-10-14,52.150002,52.349998,51.009998,51.080002,865800,51.080002
2016-10-13,51.009998,51.59,50.790001,51.279999,1054900,51.279999
2016-10-12,51.689999,52.189999,51.650002,52.00,1110300,52.00
2016-10-11,51.970001,52.73,51.360001,51.700001,1005300,51.700001
2016-10-10,52.990002,53.07,51.639999,52.029999,1377500,52.029999
2016-10-07,50.139999,50.59,49.689999,50.200001,1183000,50.200001
2016-10-06,49.189999,50.150002,48.779999,50.060001,569900,50.060001
2016-10-05,49.41,49.950001,49.27,49.439999,681600,49.439999
2016-10-04,49.32,49.939999,48.830002,48.889999,516200,48.889999
2016-10-03,49.02,49.849998,48.990002,49.290001,642100,49.290001
2016-09-30,48.169998,49.419998,48.110001,49.32,981800,49.32
2016-09-29,47.849998,48.939999,47.75,47.830002,639400,47.830002
2016-09-28,46.959999,47.759998,46.799999,47.720001,794300,47.720001
2016-09-27,47.189999,47.450001,46.75,46.799999,687300,46.799999
