Date,Open,High,Low,Close,Volume,Adj Close
2016-10-26,38.150002,38.639999,38.150002,38.310001,9630400,38.310001
2016-10-25,38.27,38.43,38.099998,38.360001,11627100,38.360001
2016-10-24,38.119999,38.419998,38.119999,38.27,13550500,38.27
2016-10-21,37.990002,38.119999,37.77,37.93,13413400,37.93
2016-10-20,38.119999,38.349998,38.009998,38.09,11197000,38.09
2016-10-19,38.52,38.639999,38.310001,38.349998,8310900,38.349998
2016-10-18,38.599998,38.689999,38.360001,38.419998,7121900,38.419998
2016-10-17,38.540001,38.540001,38.209999,38.290001,9419000,38.290001
2016-10-14,38.259998,38.59,38.189999,38.41,11601200,38.41
2016-10-13,37.860001,38.189999,37.619999,38.029999,14117600,38.029999
2016-10-12,37.93,38.150002,37.639999,38.049999,8944900,38.049999
2016-10-11,38.560001,38.650002,37.810001,38.009998,14964000,38.009998
2016-10-10,38.860001,39.00,38.59,38.619999,9475400,38.619999
2016-10-07,38.84,39.00,38.610001,38.709999,11442000,38.709999
2016-10-06,39.110001,39.240002,38.630001,38.869999,9789100,38.719998
2016-10-05,39.110001,39.34,38.889999,39.150002,8269200,38.99892
2016-10-04,39.040001,39.200001,38.759998,38.869999,9199300,38.719998
2016-10-03,39.200001,39.259998,38.860001,38.990002,10403500,38.839538
2016-09-30,39.25,39.439999,39.09,39.279999,12861900,39.128416
2016-09-29,39.25,39.619999,39.080002,39.119999,8795200,38.969033
2016-09-28,39.23,39.50,39.16,39.439999,8103500,39.287798
2016-09-27,38.900002,39.490002,38.860001,39.299999,10644600,39.148339
