Date,Open,High,Low,Close,Volume,Adj Close
2016-10-26,35.119999,35.360001,34.98,35.25,4048800,35.25
2016-10-25,35.400002,35.779999,35.369999,35.709999,3229100,35.709999
2016-10-24,35.400002,35.41,34.73,34.970001,1988600,34.970001
2016-10-21,34.669998,35.009998,34.599998,34.959999,2985700,34.959999
2016-10-20,34.66,35.16,34.360001,35.02,3516100,35.02
2016-10-19,34.509998,34.990002,34.369999,34.950001,3899800,34.950001
2016-10-18,35.009998,35.049999,34.41,34.490002,5085400,34.490002
2016-10-17,33.939999,34.209999,33.82,33.880001,2877900,33.880001
2016-10-14,34.529999,34.77,33.970001,33.990002,2641800,33.990002
2016-10-13,33.630001,34.18,33.310001,34.049999,3109000,34.049999
2016-10-12,35.049999,35.490002,34.849998,35.009998,3411900,35.009998
2016-10-11,35.59,35.700001,34.779999,34.98,2802900,34.98
2016-10-10,35.68,36.16,35.66,35.91,2093200,35.91
2016-10-07,35.709999,35.75,34.93,35.360001,3578700,35.360001
2016-10-06,34.990002,35.27,34.93,35.07,1387500,35.07
2016-10-05,35.029999,35.48,34.880001,35.299999,1836100,35.299999
2016-10-04,35.669998,35.669998,34.509998,34.650002,3889100,34.650002
2016-10-03,34.799999,34.959999,34.560001,34.849998,2372800,34.849998
2016-09-30,34.799999,34.889999,34.470001,34.650002,2887800,34.650002
2016-09-29,34.310001,35.00,34.189999,34.400002,4499100,34.400002
2016-09-28,32.950001,34.150002,32.810001,34.099998,4191800,34.099998
2016-09-27,32.209999,32.700001,32.060001,32.619999,4337500,32.619999
