Date,Open,High,Low,Close,Volume,Adj Close
2016-10-26,26.33,26.639999,26.33,26.42,94800,26.42
2016-10-25,26.59,26.59,26.27,26.32,115500,26.32
2016-10-24,26.41,26.549999,26.370001,26.50,159300,26.50
2016-10-21,26.09,26.306,26.02,26.27,289200,26.27
2016-10-20,26.059999,26.08,25.84,25.98,164000,25.98
2016-10-19,26.139999,26.18,26.030001,26.07,188300,26.07
2016-10-18,26.50,26.559999,26.396999,26.440001,118200,26.440001
2016-10-17,26.50,26.530001,26.25,26.27,199800,26.27
2016-10-14,26.629999,26.85,26.458,26.469999,222900,26.469999
2016-10-13,26.610001,26.674999,26.385,26.57,269500,26.57
2016-10-12,26.639999,26.969999,26.60,26.83,301800,26.83
2016-10-11,27.42,27.51,27.00,27.059999,227700,27.059999
2016-10-10,27.639999,27.750999,27.531,27.549999,94400,27.549999
2016-10-07,27.639999,27.745001,27.42,27.549999,145800,27.549999
2016-10-06,28.01,28.01,27.66,27.719999,185700,27.719999
2016-10-05,27.91,28.27,27.91,28.040001,300700,28.040001
2016-10-04,27.99,28.083,27.83,27.940001,346900,27.940001
2016-10-03,27.90,27.950001,27.76,27.91,185100,27.91
2016-09-30,27.76,27.950001,27.68,27.90,247600,27.90
2016-09-29,27.950001,27.950001,27.60,27.610001,329600,27.610001
2016-09-28,27.90,27.950001,27.709999,27.950001,275600,27.950001
2016-09-27,27.450001,27.799999,27.370001,27.780001,196300,27.780001
