Date,Open,High,Low,Close,Volume,Adj Close
2016-10-26,124.519997,125.00,120.910004,122.889999,1099900,122.889999
2016-10-25,125.800003,126.169998,124.870003,125.330002,781600,125.330002
2016-10-24,126.610001,127.309998,125.629997,126.18,606500,126.18
2016-10-21,125.150002,126.040001,124.889999,125.879997,669500,125.879997
2016-10-20,127.419998,127.900002,125.559998,126.099998,597400,126.099998
2016-10-19,127.379997,127.639999,126.599998,127.279999,510300,127.279999
2016-10-18,127.160004,127.910004,125.980003,127.18,849500,127.18
2016-10-17,126.910004,127.900002,126.410004,126.510002,860000,126.510002
2016-10-14,128.080002,128.910004,126.50,126.900002,1089400,126.900002
2016-10-13,127.400002,129.039993,127.400002,128.759995,1101100,128.759995
2016-10-12,127.550003,128.289993,127.360001,128.179993,790000,128.179993
2016-10-11,128.50,129.00,127.089996,127.440002,630100,127.440002
2016-10-10,129.240005,130.330002,128.389999,128.710007,559600,128.710007
2016-10-07,129.089996,130.550003,127.970001,129.029999,752900,129.029999
2016-10-06,127.220001,129.149994,126.220001,128.889999,1019800,128.889999
2016-10-05,132.070007,132.080002,128.149994,128.330002,738300,128.330002
2016-10-04,134.399994,134.399994,130.630005,131.429993,724500,131.429993
2016-10-03,135.419998,135.470001,133.00,133.389999,515300,133.389999
2016-09-30,137.389999,137.899994,135.869995,136.289993,840700,136.289993
2016-09-29,137.490005,138.479996,136.309998,136.309998,678900,136.309998
2016-09-28,137.679993,138.699997,137.380005,138.380005,698200,138.380005
2016-09-27,139.410004,139.490005,137.669998,138.119995,581800,137.469999
