Date,Open,High,Low,Close,Volume,Adj Close
2016-10-26,47.23,47.869999,46.48,46.52,1506000,46.52
2016-10-25,48.43,48.709999,47.349998,47.57,1044700,47.57
2016-10-24,48.689999,49.099998,48.470001,48.799999,1174600,48.799999
2016-10-21,48.23,48.43,47.77,48.060001,702700,48.060001
2016-10-20,48.560001,49.32,48.50,48.799999,657000,48.799999
2016-10-19,48.580002,48.84,48.200001,48.669998,842000,48.669998
2016-10-18,48.73,48.82,48.07,48.34,498900,48.34
2016-10-17,48.009998,48.52,48.009998,48.110001,362700,48.110001
2016-10-14,48.57,48.799999,47.919998,48.049999,439800,48.049999
2016-10-13,47.970001,48.509998,47.580002,48.18,771800,48.18
2016-10-12,48.549999,49.029999,48.310001,48.459999,527800,48.459999
2016-10-11,49.669998,49.91,48.009998,48.41,1218200,48.41
2016-10-10,48.68,49.91,48.68,49.84,1268500,49.84
2016-10-07,49.299999,49.380001,48.080002,48.389999,765500,48.389999
2016-10-06,49.110001,49.419998,48.650002,49.369999,534700,49.369999
2016-10-05,49.139999,49.59,48.959999,49.330002,613200,49.330002
2016-10-04,48.939999,49.259998,48.66,48.779999,603400,48.779999
2016-10-03,48.549999,49.220001,48.529999,48.900002,445900,48.900002
2016-09-30,48.549999,49.09,48.259998,48.779999,882600,48.779999
2016-09-29,48.950001,49.00,48.220001,48.25,704500,48.25
2016-09-28,49.529999,49.709999,48.450001,48.98,1067600,48.98
2016-09-27,49.220001,49.849998,48.759998,49.369999,1015700,49.369999
