Date,Open,High,Low,Close,Volume,Adj Close
2016-10-26,142.399994,144.389999,141.679993,143.149994,401400,143.149994
2016-10-25,144.399994,145.089996,143.979996,144.100006,317500,144.100006
2016-10-24,144.679993,145.660004,144.679993,144.779999,64600,144.779999
2016-10-21,143.369995,144.470001,142.899994,144.270004,119500,144.270004
2016-10-20,145.020004,145.339996,144.119995,144.410004,157200,144.410004
2016-10-19,144.169998,145.479996,143.970001,145.00,99600,145.00
2016-10-18,144.529999,145.440002,143.889999,143.960007,81400,143.960007
2016-10-17,143.669998,144.679993,143.669998,144.009995,185200,144.009995
2016-10-14,145.130005,146.309998,144.490005,144.509995,252400,144.509995
2016-10-13,143.770004,145.220001,142.610001,144.830002,262900,144.830002
2016-10-12,145.190002,145.639999,144.580002,144.770004,117400,144.770004
2016-10-11,146.800003,146.800003,144.860001,145.309998,225400,145.309998
2016-10-10,144.929993,146.410004,144.929993,146.300003,113100,146.300003
2016-10-07,146.029999,146.029999,144.130005,144.740005,242800,144.740005
2016-10-06,145.710007,146.309998,145.330002,146.009995,269700,146.009995
2016-10-05,145.369995,146.479996,145.369995,146.179993,132200,146.179993
2016-10-04,146.300003,147.00,144.960007,145.190002,293700,145.190002
2016-10-03,145.00,145.639999,144.539993,145.610001,368800,145.610001
2016-09-30,144.009995,145.740005,144.009995,145.240005,152900,145.240005
2016-09-29,144.169998,144.740005,143.190002,143.520004,251400,143.520004
2016-09-28,143.630005,144.229996,142.960007,143.880005,87600,143.880005
2016-09-27,142.190002,143.720001,142.190002,143.460007,245800,143.460007
