Date,Open,High,Low,Close,Volume,Adj Close
2016-10-26,47.759998,48.560001,47.68,48.110001,891000,48.110001
2016-10-25,48.73,48.91,47.740002,47.869999,1314200,47.869999
2016-10-24,48.68,49.099998,48.099998,48.900002,1212800,48.900002
2016-10-21,48.00,48.389999,47.209999,48.25,1893100,48.25
2016-10-20,48.299999,49.549999,47.810001,49.02,1918000,49.02
2016-10-19,50.040001,53.02,48.50,48.91,6467400,48.91
2016-10-18,47.869999,48.080002,47.099998,47.23,831400,47.23
2016-10-17,48.029999,48.16,47.139999,47.200001,1304900,47.200001
2016-10-14,48.889999,50.060001,48.00,48.029999,1287900,48.029999
2016-10-13,48.669998,49.07,47.91,48.93,1412000,48.93
2016-10-12,49.689999,50.139999,49.07,49.349998,776600,49.349998
2016-10-11,50.810001,51.630001,49.759998,49.939999,1433300,49.939999
2016-10-10,50.50,51.82,50.50,50.830002,1111600,50.830002
2016-10-07,51.380001,51.43,50.200001,50.41,1717700,50.41
2016-10-06,53.689999,53.689999,51.43,51.630001,2130800,51.630001
2016-10-05,55.52,55.529999,53.700001,53.779999,1426100,53.779999
2016-10-04,56.200001,56.23,55.560001,55.709999,580200,55.709999
2016-10-03,55.279999,56.220001,55.259998,56.02,715500,56.02
2016-09-30,54.93,55.540001,54.02,55.27,760600,55.27
2016-09-29,55.860001,56.139999,54.549999,54.740002,710700,54.740002
2016-09-28,54.990002,55.93,54.950001,55.880001,766900,55.880001
2016-09-27,53.970001,55.049999,53.970001,54.810001,633300,54.810001
