Date,Open,High,Low,Close,Volume,Adj Close
2016-10-26,41.040001,41.450001,40.810001,41.23,1463300,41.23
2016-10-25,41.549999,41.580002,40.93,41.209999,2789400,41.209999
2016-10-24,41.549999,41.869999,41.470001,41.740002,2338800,41.740002
2016-10-21,41.02,41.32,40.91,41.220001,1524300,41.220001
2016-10-20,41.669998,41.889999,41.169998,41.400002,2668200,41.400002
2016-10-19,42.09,42.32,41.52,41.970001,1933000,41.970001
2016-10-18,42.02,42.41,41.73,41.91,2118800,41.91
2016-10-17,41.689999,42.169998,41.330002,41.610001,2427700,41.610001
2016-10-14,41.189999,41.799999,41.139999,41.360001,2977300,41.360001
2016-10-13,41.349998,41.490002,40.669998,40.959999,3108600,40.959999
2016-10-12,41.68,42.049999,41.400002,41.790001,2904900,41.790001
2016-10-11,41.669998,41.700001,41.16,41.580002,2459200,41.580002
2016-10-10,41.849998,42.060001,41.50,41.720001,2608300,41.720001
2016-10-07,42.080002,42.650002,41.50,41.540001,1722400,41.540001
2016-10-06,41.68,42.330002,41.509998,42.130001,1797700,42.130001
2016-10-05,41.799999,42.200001,41.700001,41.84,1768100,41.84
2016-10-04,42.09,42.290001,41.349998,41.540001,1840300,41.540001
2016-10-03,42.09,42.189999,41.790001,42.099998,1779600,42.099998
2016-09-30,42.419998,42.580002,42.049999,42.34,1888400,42.30
2016-09-29,43.02,43.310001,42.02,42.189999,2147200,42.15014
2016-09-28,42.740002,43.32,42.59,43.200001,1900100,43.159188
2016-09-27,42.869999,43.349998,42.689999,42.720001,1946200,42.679642
