Date,Open,High,Low,Close,Volume,Adj Close
2016-10-26,46.290001,46.720001,46.00,46.16,2731100,46.16
2016-10-25,46.639999,46.73,46.080002,46.599998,2743600,46.599998
2016-10-24,47.490002,48.080002,46.540001,46.709999,3544700,46.709999
2016-10-21,46.799999,47.439999,46.459999,47.00,2205800,47.00
2016-10-20,47.990002,48.00,46.610001,47.18,2937200,47.18
2016-10-19,47.240002,48.50,47.029999,48.279999,3521000,48.279999
2016-10-18,46.720001,47.349998,46.720001,47.029999,2625700,47.029999
2016-10-17,46.959999,47.830002,46.93,47.200001,2397500,47.200001
2016-10-14,46.139999,47.029999,46.130001,46.73,3486900,46.73
2016-10-13,45.950001,46.07,45.25,45.82,2548600,45.82
2016-10-12,45.950001,46.52,45.950001,46.389999,3471600,46.389999
2016-10-11,46.560001,46.560001,45.400002,45.720001,2908200,45.720001
2016-10-10,47.139999,47.34,46.310001,46.779999,3148000,46.779999
2016-10-07,47.490002,47.68,46.52,46.82,3792800,46.82
2016-10-06,46.82,47.959999,46.790001,47.299999,3443600,47.299999
2016-10-05,47.380001,47.470001,45.759998,46.709999,5612000,46.709999
2016-10-04,47.889999,48.16,46.869999,47.09,2621400,47.09
2016-10-03,47.98,48.240002,47.619999,47.799999,2346000,47.799999
2016-09-30,47.50,48.25,47.32,47.98,4253100,47.98
2016-09-29,48.00,48.09,47.080002,47.32,2543200,47.32
2016-09-28,47.630001,48.139999,47.299999,48.110001,2782800,48.110001
2016-09-27,47.360001,47.689999,47.080002,47.50,2658100,47.50
