Date,Open,High,Low,Close,Volume,Adj Close
2016-10-26,65.410004,69.260002,65.309998,69.220001,2068500,69.220001
2016-10-25,62.630001,66.970001,62.630001,66.07,1843800,66.07
2016-10-24,65.019997,66.00,64.900002,65.550003,1402400,65.550003
2016-10-21,62.349998,64.529999,62.029999,64.43,778800,64.43
2016-10-20,62.93,63.970001,62.93,63.150002,504700,63.150002
2016-10-19,63.169998,63.52,62.959999,63.279999,559000,63.279999
2016-10-18,63.310001,63.540001,62.84,62.939999,354200,62.939999
2016-10-17,62.450001,62.779999,62.139999,62.560001,733900,62.560001
2016-10-14,64.279999,64.449997,62.720001,62.810001,701300,62.810001
2016-10-13,65.129997,65.129997,63.189999,63.540001,997000,63.540001
2016-10-12,66.00,66.410004,65.50,65.940002,328600,65.940002
2016-10-11,67.18,67.389999,65.699997,66.050003,585700,66.050003
2016-10-10,67.010002,67.480003,66.790001,67.419998,453000,67.419998
2016-10-07,67.00,67.00,65.919998,66.480003,441700,66.480003
2016-10-06,66.849998,67.330002,66.360001,67.160004,599200,67.160004
2016-10-05,65.82,67.860001,65.550003,66.919998,1034600,66.919998
2016-10-04,66.50,67.269997,65.410004,65.580002,881500,65.580002
2016-10-03,65.599998,66.309998,65.449997,66.230003,404600,66.230003
2016-09-30,65.339996,66.199997,64.809998,65.949997,812700,65.949997
2016-09-29,65.00,65.50,64.120003,64.440002,533400,64.440002
2016-09-28,64.199997,65.169998,63.650002,65.07,398300,65.07
2016-09-27,63.529999,64.18,63.130001,64.150002,711300,64.150002
