Date,Open,High,Low,Close,Volume,Adj Close
2016-10-26,33.360001,33.540001,33.080002,33.450001,530800,33.450001
2016-10-25,33.860001,34.080002,33.59,33.619999,390000,33.619999
2016-10-24,34.290001,34.459999,33.93,34.009998,289000,34.009998
2016-10-21,33.93,34.48,33.700001,34.150002,426900,34.150002
2016-10-20,34.279999,34.490002,34.009998,34.029999,547600,34.029999
2016-10-19,35.009998,35.439999,34.23,34.41,951400,34.41
2016-10-18,35.630001,35.84,35.139999,35.68,512000,35.68
2016-10-17,35.889999,35.93,35.110001,35.209999,332500,35.209999
2016-10-14,36.439999,36.639999,35.830002,35.919998,283800,35.919998
2016-10-13,36.290001,36.650002,35.59,36.119999,287900,36.119999
2016-10-12,36.860001,37.02,36.470001,36.68,407400,36.68
2016-10-11,37.119999,37.279999,36.439999,36.810001,248400,36.810001
2016-10-10,37.240002,37.66,37.209999,37.259998,169300,37.259998
2016-10-07,37.290001,37.290001,36.689999,37.060001,263000,37.060001
2016-10-06,37.439999,37.48,36.810001,37.220001,312600,37.220001
2016-10-05,36.50,37.509998,36.439999,37.41,724900,37.41
2016-10-04,35.73,36.400002,35.66,36.27,491800,36.27
2016-10-03,34.950001,35.630001,34.950001,35.619999,531200,35.619999
2016-09-30,35.209999,35.470001,34.75,35.27,527800,35.27
2016-09-29,36.009998,36.009998,34.880001,35.060001,402000,35.060001
2016-09-28,35.610001,35.810001,35.130001,35.790001,237400,35.790001
2016-09-27,35.23,35.50,35.060001,35.450001,202400,35.450001
