Date,Open,High,Low,Close,Volume,Adj Close
2016-10-26,52.790001,53.290001,52.650002,53.110001,323000,53.110001
2016-10-25,52.990002,53.049999,52.580002,53.009998,269200,53.009998
2016-10-24,52.830002,53.349998,52.82,53.25,364100,53.25
2016-10-21,52.02,52.599998,51.990002,52.599998,155100,52.599998
2016-10-20,52.48,52.950001,52.380001,52.779999,216200,52.779999
2016-10-19,52.009998,52.689999,51.950001,52.549999,204800,52.549999
2016-10-18,52.73,52.77,51.939999,52.400002,365600,52.400002
2016-10-17,52.75,52.759998,52.09,52.209999,361200,52.209999
2016-10-14,52.849998,53.009998,52.630001,52.720001,818600,52.720001
2016-10-13,52.889999,53.130001,52.389999,52.509998,1170100,52.509998
2016-10-12,53.099998,53.580002,52.919998,53.509998,564700,53.509998
2016-10-11,53.419998,53.540001,52.93,53.32,327100,53.32
2016-10-10,54.18,54.330002,53.630001,53.84,240000,53.84
2016-10-07,53.32,53.560001,53.130001,53.490002,339000,53.490002
2016-10-06,53.290001,53.490002,53.110001,53.150002,436700,53.150002
2016-10-05,53.310001,53.66,53.00,53.639999,647000,53.639999
2016-10-04,52.549999,52.970001,52.235001,52.669998,425500,52.669998
2016-10-03,51.919998,52.110001,51.75,52.060001,347800,52.060001
2016-09-30,51.419998,52.18,51.16,51.869999,699900,51.869999
2016-09-29,51.490002,51.599998,50.43,50.77,331700,50.77
2016-09-28,50.650002,51.540001,50.59,51.490002,731000,51.490002
2016-09-27,50.080002,50.650002,49.865002,50.119999,353400,50.119999
