Date,Open,High,Low,Close,Volume,Adj Close
2016-10-26,69.139999,69.25,68.57,68.68,2613600,68.68
2016-10-25,70.050003,70.150002,69.059998,69.620003,3288200,69.620003
2016-10-24,69.980003,70.169998,69.599998,70.139999,2579000,70.139999
2016-10-21,68.739998,69.790001,68.629997,69.699997,1824700,69.699997
2016-10-20,69.169998,69.730003,69.010002,69.459999,1390600,69.459999
2016-10-19,69.800003,69.970001,69.389999,69.529999,1794600,69.529999
2016-10-18,69.269997,69.669998,69.089996,69.50,1946700,69.50
2016-10-17,69.150002,69.629997,68.32,68.660004,2167000,68.660004
2016-10-14,68.150002,69.279999,68.150002,69.029999,2109300,69.029999
2016-10-13,68.18,68.669998,67.150002,68.139999,2042200,68.139999
2016-10-12,69.040001,69.269997,68.370003,68.779999,1444600,68.779999
2016-10-11,68.480003,69.010002,68.160004,68.940002,2224700,68.940002
2016-10-10,68.849998,69.669998,68.650002,68.940002,1930200,68.940002
2016-10-07,69.400002,69.470001,68.120003,68.349998,2390800,68.349998
2016-10-06,67.860001,69.110001,67.480003,69.059998,2188200,69.059998
2016-10-05,67.220001,68.32,67.029999,68.080002,2114400,68.080002
2016-10-04,68.07,68.419998,66.830002,66.879997,2923200,66.879997
2016-10-03,67.559998,68.68,67.50,67.839996,2402800,67.839996
2016-09-30,66.760002,67.43,66.690002,66.970001,2932100,66.970001
2016-09-29,67.089996,67.470001,66.139999,66.370003,1885000,66.370003
2016-09-28,67.230003,67.790001,66.470001,67.190002,2702000,67.190002
2016-09-27,66.50,67.32,66.330002,67.260002,1765900,67.260002
