Date,Open,High,Low,Close,Volume,Adj Close
2016-10-26,76.040001,77.610001,75.75,76.57,1599200,76.57
2016-10-25,74.160004,76.019997,74.029999,75.900002,1033200,75.900002
2016-10-24,74.779999,75.389999,74.00,74.470001,1325900,74.470001
2016-10-21,74.370003,75.089996,73.779999,74.779999,1184300,74.779999
2016-10-20,75.400002,75.400002,74.120003,74.68,1009800,74.68
2016-10-19,75.00,75.459999,74.690002,75.050003,662300,75.050003
2016-10-18,74.980003,75.849998,74.50,74.849998,983100,74.849998
2016-10-17,75.010002,75.43,73.980003,74.190002,1067500,74.190002
2016-10-14,74.830002,75.879997,74.459999,75.470001,977400,75.470001
2016-10-13,74.639999,74.980003,72.889999,74.379997,1839800,74.379997
2016-10-12,76.099998,76.300003,75.120003,75.129997,971100,75.129997
2016-10-11,77.18,77.260002,76.00,76.160004,1105200,76.160004
2016-10-10,75.360001,76.989998,75.360001,76.860001,1200400,76.860001
2016-10-07,76.519997,76.519997,74.949997,75.099998,1574900,75.099998
2016-10-06,76.910004,77.120003,75.309998,76.400002,2045800,76.400002
2016-10-05,77.449997,77.959999,76.50,76.580002,935900,76.580002
2016-10-04,79.870003,79.959999,77.099998,77.339996,1370400,77.339996
2016-10-03,80.089996,80.330002,79.559998,79.760002,600100,79.760002
2016-09-30,80.639999,80.910004,79.599998,80.139999,1386700,80.139999
2016-09-29,81.43,81.639999,80.389999,80.50,1261400,80.50
2016-09-28,80.589996,81.959999,80.50,81.529999,1554500,81.529999
2016-09-27,79.949997,80.540001,79.779999,80.260002,1322600,80.260002
